epoch,time,generator_loss,discriminator_loss
491,2022_08_26_16_08_45,-39.4658,-28.8177
492,2022_08_26_16_08_47,-21.3039,-26.8314
493,2022_08_26_16_08_49,48.5155,-27.5214
494,2022_08_26_16_08_50,-25.1619,-29.9962
495,2022_08_26_16_08_52,-77.3461,-32.7404
496,2022_08_26_16_08_54,94.0706,-30.2067
497,2022_08_26_16_08_56,91.5952,-30.8061
498,2022_08_26_16_08_58,285.7525,-29.0997
499,2022_08_26_16_08_59,-21.7689,-29.2985
500,2022_08_26_16_09_01,26.4284,-27.8326
501,2022_08_26_16_09_03,5.3380,-29.5952
502,2022_08_26_16_09_05,-28.2628,-29.7466
503,2022_08_26_16_09_06,-116.1524,-29.8741
504,2022_08_26_16_09_08,5.7163,-29.8251
505,2022_08_26_16_09_10,2.9330,-27.5541
506,2022_08_26_16_09_12,47.3520,-29.6041
507,2022_08_26_16_09_13,15.1299,-28.6917
508,2022_08_26_16_09_16,-10.2602,-27.6360
509,2022_08_26_16_09_17,19.4136,-28.7789
510,2022_08_26_16_09_19,16.8996,-28.8226
511,2022_08_26_16_09_21,200.0501,-30.0634
512,2022_08_26_16_09_23,-19.8394,-30.1128
513,2022_08_26_16_09_24,29.8132,-28.7782
514,2022_08_26_16_09_26,-6.1533,-29.1474
515,2022_08_26_16_09_28,-5.6830,-26.6901
516,2022_08_26_16_09_30,20.9168,-29.4016
517,2022_08_26_16_09_31,1801.2769,-29.0033
518,2022_08_26_16_09_33,-70.6614,-30.1543
519,2022_08_26_16_09_35,46.6117,-30.3893
520,2022_08_26_16_09_37,-32.3699,-28.3668
